orthogroup	species	hpf	ex
OG0010426	LV	24	8.952971798623198
OG0017361	LV	0	2.814991629121528
OG0017361	LV	2	2.3535863955622176
OG0017361	LV	3	1.4191078341947856
OG0017361	LV	4	1.8530436175150669
OG0017361	LV	10	5.881019065821182
OG0017361	LV	16	5.828605025345287
OG0017361	LV	24	6.91753889494255
OG0014220	LV	0	3.548608459628376
OG0014220	LV	2	3.2617520866325873
OG0014220	LV	3	3.2990261850389144
OG0014220	LV	4	3.074262706357971
OG0014220	LV	10	5.085193326302626
OG0014220	LV	16	5.313612090824579
OG0014220	LV	24	6.4947637008253505
OG0011086	LV	0	9.108888726568765
OG0011086	LV	2	7.965738057678344
OG0011086	LV	3	8.001707886368541
OG0011086	LV	4	8.526650568245032
OG0011086	LV	10	9.610915296871712
OG0011086	LV	16	9.501635496441576
OG0011086	LV	24	9.666013997552136
OG0017362	LV	0	2.2784836398307475
OG0017362	LV	2	4.45332807164661
OG0017362	LV	3	0.8438634678541104
OG0017362	LV	4	0.961496063963143
OG0017362	LV	10	1.268560216097814
OG0017362	LV	16	1.9576733568808238
OG0017362	LV	24	6.8048186011832925
OG0014219	LV	0	10.518175852644095
OG0014219	LV	2	10.410956327212318
OG0014219	LV	3	10.60333526233108
OG0014219	LV	4	10.785356103724268
OG0014219	LV	10	9.863709501249657
OG0014219	LV	16	9.960380334183137
OG0014219	LV	24	10.230319779744447
OG0007951	LV	0	8.01069592597849
OG0007951	LV	2	8.036241432360796
OG0007951	LV	3	8.626321196001166
OG0007951	LV	4	8.508456938700993
OG0007951	LV	10	6.891879388755527
OG0007951	LV	16	6.733403082751246
OG0007951	LV	24	7.036229071768598
OG0011084	LV	0	8.693860852804402
OG0011084	LV	2	8.925096000489281
OG0011084	LV	3	9.298383518261225
OG0011084	LV	4	8.74031686358386
OG0011084	LV	10	7.134661265885301
OG0011084	LV	16	7.653788570442971
OG0011084	LV	24	8.074945824026823
OG0017101	LV	0	3.3252107125103
OG0017101	LV	2	2.480511720761341
OG0017101	LV	3	2.9284508481798133
OG0017101	LV	4	2.159509774260526
OG0017101	LV	10	2.5670185991084593
OG0017101	LV	16	2.5943376362629396
OG0017101	LV	24	2.8913693093693484
OG0011076	LV	0	7.938781666288629
OG0011076	LV	2	6.953802929895248
OG0011076	LV	3	6.50391298252449
OG0011076	LV	4	6.6787069419154035
OG0011076	LV	10	9.097075993037354
OG0011076	LV	16	8.63803678092003
OG0011076	LV	24	8.147396431045713
OG0005656	LV	0	1.8383096979646731
OG0005656	LV	2	1.201753893795133
OG0005656	LV	3	1.3106343737474961
OG0005656	LV	4	1.3392547299392772
OG0005656	LV	10	3.003052176179612
OG0005656	LV	16	4.0420239763172185
OG0005656	LV	24	5.816781748566643
OG0016143	LV	0	2.1085491315360168
OG0016143	LV	2	0.8912949445167889
OG0016143	LV	3	1.0079598022488978
OG0016143	LV	4	1.0028438485231495
OG0016143	LV	10	6.000246590792319
OG0016143	LV	16	5.5671419605889305
OG0016143	LV	24	6.021677274266996
OG0003976	LV	0	8.85182035681551
OG0003976	LV	2	8.91776870238712
OG0003976	LV	3	8.025283379867705
OG0003976	LV	4	8.841707803919476
OG0003976	LV	10	11.174956720874286
OG0003976	LV	16	10.197265662617212
OG0003976	LV	24	9.169484635352974
OG0007418	LV	0	10.88241375890181
OG0007418	LV	2	11.703729197105122
OG0007418	LV	3	11.619504627147169
OG0007418	LV	4	11.920746357141839
OG0007418	LV	10	10.670932326957915
OG0007418	LV	16	10.481649565548409
OG0007418	LV	24	10.024516616221625
OG0005716	LV	0	4.346199644307052
OG0005716	LV	2	4.281318166998939
OG0005716	LV	3	3.1692076713418107
OG0005716	LV	4	2.9708086092354105
OG0005716	LV	10	3.467052156209243
OG0005716	LV	16	4.599166201276356
OG0005716	LV	24	6.991599887745181
OG0014345	LV	0	1.7095970914027316
OG0014345	LV	2	2.28124270891344
OG0014345	LV	3	0.6593913329554097
OG0014345	LV	4	0.13269278190992304
OG0014345	LV	10	2.648220560190936
OG0014345	LV	16	0.317515725307013
OG0014345	LV	24	1.716878160650441
OG0007812	LV	0	9.643174674960912
OG0007812	LV	2	9.285404575813155
OG0007812	LV	3	8.765037204736354
OG0007812	LV	4	8.630712464249116
OG0007812	LV	10	8.345092641580965
OG0007812	LV	16	8.518436124807492
OG0007812	LV	24	9.291603607835794
OG0010839	LV	0	9.366966234434297
OG0010839	LV	2	8.469030356348046
OG0010839	LV	3	7.997775341836393
OG0010839	LV	4	8.31267100458702
OG0010839	LV	10	9.81081765346276
OG0010839	LV	16	10.507340810044912
OG0010839	LV	24	10.520001534019714
OG0007825	LV	0	5.870729569380163
OG0007825	LV	2	6.535901853296934
OG0007825	LV	3	8.446479181217766
OG0007825	LV	4	7.644803080899272
OG0007825	LV	10	8.521180623686936
OG0007825	LV	16	8.016272772691703
OG0007825	LV	24	7.690212837490987
OG0006552	LV	0	4.632595040104262
OG0006552	LV	2	5.379332799957261
OG0006552	LV	3	5.055922766588079
OG0006552	LV	4	5.063993254096742
OG0006552	LV	10	3.548171509507503
OG0006552	LV	16	3.7658244939407477
OG0006552	LV	24	4.183672384451018
OG0005197	LV	0	11.864832979692547
OG0005197	LV	2	10.76936336664975
OG0005197	LV	3	10.31485992137521
OG0005197	LV	4	10.176560583851485
OG0005197	LV	10	9.62999680708146
OG0005197	LV	16	9.362285663955376
OG0005197	LV	24	9.143350045663576
OG0005581	LV	0	7.614234350346358
OG0005581	LV	2	8.09307805186955
OG0005581	LV	3	8.189797260957443
OG0005581	LV	4	8.024337190536587
OG0005581	LV	10	7.926415369970598
OG0005581	LV	16	7.118723675041397
OG0005581	LV	24	7.03891151318404
OG0013929	LV	0	0.2482926351036961
OG0013929	LV	2	0.1585061933906525
OG0013929	LV	3	0.15297269577054384
OG0013929	LV	4	0.15319769634163774
OG0013929	LV	10	0.5135472950246005
OG0013929	LV	16	0.2564679925178867
OG0013929	LV	24	0.24947944930315769
OG0013931	LV	0	2.848297149687215
OG0013931	LV	2	4.29281110994493
OG0013931	LV	3	2.004735641550845
OG0013931	LV	4	2.208788420263381
OG0013931	LV	10	2.9217723594225284
OG0013931	LV	16	6.085007950628753
OG0013931	LV	24	5.159215183951826
OG0001543	LV	0	2.6462127576086796
OG0001543	LV	2	2.2014737800352457
OG0001543	LV	3	2.3545748899769556
OG0001543	LV	4	1.6849086715153914
OG0001543	LV	10	3.266464330940968
OG0001543	LV	16	2.1151859051511717
OG0001543	LV	24	2.910610090043744
OG0003264	LV	0	8.774423417755305
OG0003264	LV	2	8.525117361700737
OG0003264	LV	3	9.394670058764598
OG0003264	LV	4	8.549568269396769
OG0003264	LV	10	7.571872160148558
OG0003264	LV	16	7.139101477247281
OG0003264	LV	24	7.63305148714431
OG0015794	LV	0	7.1225160796564
OG0015794	LV	2	8.01488075526153
OG0015794	LV	3	7.817987059710724
OG0015794	LV	4	8.291537618143664
OG0015794	LV	10	8.717936072553174
OG0015794	LV	16	8.72297068054427
OG0015794	LV	24	8.793586051525095
OG0015802	LV	0	9.785101937855964
OG0015802	LV	2	8.659474417745999
OG0015802	LV	3	8.478914216838195
OG0015802	LV	4	8.653077726224614
OG0015802	LV	10	10.597709118422872
OG0015802	LV	16	9.560404482549872
OG0015802	LV	24	9.03346043411436
OG0010897	LV	0	7.797595325497525
OG0010897	LV	2	7.5989595289522445
OG0010897	LV	3	6.607813774439003
OG0010897	LV	4	7.438001001504894
OG0010897	LV	10	11.387315591752863
OG0010897	LV	16	11.47316114727606
OG0010897	LV	24	10.96090112205027
OG0005585	LV	0	13.345436479507514
OG0005585	LV	2	13.339608823314368
OG0005585	LV	3	13.431461749385422
OG0005585	LV	4	13.58831301237663
OG0005585	LV	10	12.130757641980644
OG0005585	LV	16	11.985815327335487
OG0005585	LV	24	12.03837296684759
OG0010901	LV	0	9.989699693747786
OG0010901	LV	2	9.893160635198656
OG0010901	LV	3	9.105396743843654
OG0010901	LV	4	10.306189535743629
OG0010901	LV	10	10.527884662751141
OG0010901	LV	16	9.26898885328738
OG0010901	LV	24	9.070499791347213
OG0002352	LV	0	12.079560089946256
OG0002352	LV	2	11.671151591657665
OG0002352	LV	3	11.519860816529587
OG0002352	LV	4	11.519457439670886
OG0002352	LV	10	10.393320358635366
OG0002352	LV	16	10.901864620257896
OG0002352	LV	24	11.3413027312797
OG0004377	LV	0	8.402958190422142
OG0004377	LV	2	8.385667504557567
OG0004377	LV	3	8.044985709083312
OG0004377	LV	4	8.118149302800626
OG0004377	LV	10	7.785362096584142
OG0004377	LV	16	7.351560342901524
OG0004377	LV	24	8.01301059457803
OG0005334	LV	0	9.467675982911864
OG0005334	LV	2	9.277028348152006
OG0005334	LV	3	10.162874600270214
OG0005334	LV	4	10.11593194766702
OG0005334	LV	10	8.419365638744937
OG0005334	LV	16	8.300367935716105
OG0005334	LV	24	8.423072904568567
OG0007954	LV	0	7.00633954491713
OG0007954	LV	2	7.529751185199928
OG0007954	LV	3	7.928755965779695
OG0007954	LV	4	7.063165120854772
OG0007954	LV	10	7.967031286803669
OG0007954	LV	16	7.763748499438753
OG0007954	LV	24	7.621171791609218
OG0007772	LV	0	9.520797822701908
OG0007772	LV	2	8.453367458909133
OG0007772	LV	3	8.121754392464824
OG0007772	LV	4	7.7587622633249875
OG0007772	LV	10	7.121130630968848
OG0007772	LV	16	6.890282323685064
OG0007772	LV	24	7.071714762608095
OG0013463	LV	0	1.8202049622640382
OG0013463	LV	2	0.8002386677279246
OG0013463	LV	3	0.947027547318457
OG0013463	LV	4	1.1262548566896156
OG0013463	LV	10	2.559265128862891
OG0013463	LV	16	5.699164838716131
OG0013463	LV	24	5.031787568827637
OG0007419	LV	0	6.4976990775926105
OG0007419	LV	2	5.344155523941276
OG0007419	LV	3	5.989639057605819
OG0007419	LV	4	5.821441285419731
OG0007419	LV	10	6.417063325609751
OG0007419	LV	16	7.12593339313052
OG0007419	LV	24	7.862546517600333
OG0010801	LV	0	9.074593688766644
OG0010801	LV	2	8.432993796993147
OG0010801	LV	3	7.9628464328343815
OG0010801	LV	4	7.695206291125847
OG0010801	LV	10	6.214270310312611
OG0010801	LV	16	6.624154387504145
OG0010801	LV	24	6.449752707831419
OG0013853	LV	0	8.158705530614132
OG0013853	LV	2	7.284712279802065
OG0013853	LV	3	7.309853776823482
OG0013853	LV	4	7.159525720623692
OG0013853	LV	10	11.116249963471981
OG0013853	LV	16	11.426411278117529
OG0013853	LV	24	11.30483323965688
OG0013848	LV	0	8.279957206524411
OG0013848	LV	2	9.03812036699109
OG0013848	LV	3	8.795696337531567
OG0013848	LV	4	8.834998571911774
OG0013848	LV	10	7.56223632194452
OG0013848	LV	16	7.345620309775373
OG0013848	LV	24	7.026163150484797
OG0013847	LV	0	8.758800786679824
OG0013847	LV	2	8.68067380251269
OG0013847	LV	3	8.611480880387214
OG0013847	LV	4	8.464835978352863
OG0013847	LV	10	8.76409063900089
OG0013847	LV	16	8.482568963547878
OG0013847	LV	24	8.086202165428624
OG0015564	LV	0	1.8977256831174785
OG0015564	LV	2	-0.5824910364068541
OG0015564	LV	3	-0.3026209856674842
OG0015564	LV	4	-0.7687583894124119
OG0015564	LV	10	0.35257064530771054
OG0015564	LV	16	-0.028879315906840952
OG0015564	LV	24	-0.45835316622538813
OG0010788	LV	0	8.741397034162869
OG0010788	LV	2	8.787589767136927
OG0010788	LV	3	9.713194527580415
OG0010788	LV	4	9.408682814502423
OG0010788	LV	10	8.356079620840491
OG0010788	LV	16	8.568114841134461
OG0010788	LV	24	8.433728973673698
OG0013831	LV	0	9.903750821374892
OG0013831	LV	2	9.540248516600213
OG0013831	LV	3	10.573559279497465
OG0013831	LV	4	10.639570538600733
OG0013831	LV	10	9.923828799052256
OG0013831	LV	16	9.77923687732353
OG0013831	LV	24	9.243444235458005
OG0010784	LV	0	13.719158854204812
OG0010784	LV	2	12.436324006513258
OG0010784	LV	3	11.74386878825024
OG0010784	LV	4	12.078540076418587
OG0010784	LV	10	12.248261866892435
OG0010784	LV	16	12.125169116874925
OG0010784	LV	24	11.93792154403627
OG0013827	LV	0	5.8243595223679385
OG0013827	LV	2	4.566288787368375
OG0013827	LV	3	4.43166205932691
OG0013827	LV	4	4.44273426980993
OG0013827	LV	10	7.621501342735957
OG0013827	LV	16	8.398275396167515
OG0013827	LV	24	7.895717464756822
OG0013824	LV	0	5.600256832119809
OG0013824	LV	2	6.144191031557625
OG0013824	LV	3	5.643014869154217
OG0013824	LV	4	6.436421486491515
OG0013824	LV	10	5.031628633953877
OG0013824	LV	16	5.961020237371177
OG0013824	LV	24	5.88498340623615
OG0013822	LV	0	7.0433327725049395
OG0013822	LV	2	7.178501707654407
OG0013822	LV	3	6.876154606429138
OG0013822	LV	4	7.374841286214041
OG0013822	LV	10	9.420295465176096
OG0013822	LV	16	10.371076510737993
OG0013822	LV	24	10.312277778374677
OG0013819	LV	0	7.0125763906817635
OG0013819	LV	2	6.55377213440533
OG0013819	LV	3	6.419066893064916
OG0013819	LV	4	5.766118426658753
OG0013819	LV	10	6.118773522599186
OG0013819	LV	16	6.5532395428355805
OG0013819	LV	24	6.528143179460977
OG0017031	LV	0	4.135232444523464
OG0017031	LV	2	4.710421275665879
OG0017031	LV	3	3.2608488468138535
OG0017031	LV	4	4.110564700819965
OG0017031	LV	10	4.272799365693039
OG0017031	LV	16	4.186434194574097
OG0017031	LV	24	4.844379222198351
OG0006453	LV	0	8.7175810441276
OG0006453	LV	2	7.626719578975331
OG0006453	LV	3	7.208777164517821
OG0006453	LV	4	7.4271929752171015
OG0006453	LV	10	8.236358057989221
OG0006453	LV	16	8.76465766403831
OG0006453	LV	24	10.253428875626305
OG0012370	LV	0	9.791354488704492
OG0012370	LV	2	9.432429472022655
OG0012370	LV	3	9.237826556102233
OG0012370	LV	4	9.703007634362617
OG0012370	LV	10	9.19365612327557
OG0012370	LV	16	8.02439061115475
OG0012370	LV	24	7.557831536262199
OG0012369	LV	0	7.3619384743661715
OG0012369	LV	2	8.082077574738328
OG0012369	LV	3	7.570677475598926
OG0012369	LV	4	7.69562633548955
OG0012369	LV	10	6.613074350757443
OG0012369	LV	16	6.579982139752742
OG0012369	LV	24	6.733972653872572
OG0013464	LV	0	13.985178809331178
OG0013464	LV	2	12.911771514900236
OG0013464	LV	3	12.784104775517616
OG0013464	LV	4	12.970684337522005
OG0013464	LV	10	12.895347099880608
OG0013464	LV	16	12.039643629454886
OG0013464	LV	24	11.14649171109619
OG0013810	LV	0	10.2657754941591
OG0013810	LV	2	9.325033327652255
OG0013810	LV	3	9.4379498529575
OG0013810	LV	4	9.46762729078881
OG0013810	LV	10	10.83709581764691
OG0013810	LV	16	10.383771612065992
OG0013810	LV	24	10.271398332760961
OG0009741	LV	0	3.5527654463267804
OG0009741	LV	2	2.777555466581724
OG0009741	LV	3	2.079457380783107
OG0009741	LV	4	2.2055832094188315
OG0009741	LV	10	7.424085017972975
OG0009741	LV	16	7.566393947118445
OG0009741	LV	24	7.052878075337688
OG0009742	LV	0	-0.9708116811338119
OG0009742	LV	2	-1.1184640451304912
OG0009742	LV	3	-1.210442673351236
OG0009742	LV	4	-1.0705565391197558
OG0009742	LV	10	-0.8343595541795733
OG0009742	LV	16	-1.101062775402309
OG0009742	LV	24	-1.1272775401055024
OG0016745	LV	0	1.6018858975614645
OG0016745	LV	2	1.5366439058208077
OG0016745	LV	3	0.9419356314618318
OG0016745	LV	4	1.3509930909072994
OG0016745	LV	10	1.3370580639130434
OG0016745	LV	16	0.7069444172892461
OG0016745	LV	24	1.2221708061463068
OG0006924	LV	0	5.155970470098644
OG0006924	LV	2	5.65362551722928
OG0006924	LV	3	4.236389043663534
OG0006924	LV	4	4.522336778993921
OG0006924	LV	10	4.2463223989256935
OG0006924	LV	16	3.1474938957936645
OG0006924	LV	24	3.3306865463583493
OG0003051	LV	0	8.161997019482639
OG0003051	LV	2	8.649341226535814
OG0003051	LV	3	8.896221518219072
OG0003051	LV	4	8.409254248158591
OG0003051	LV	10	6.947062592767986
OG0003051	LV	16	6.846714939468539
OG0003051	LV	24	7.00105621582029
OG0017023	LV	0	4.547953776350586
OG0017023	LV	2	3.6292455198507714
OG0017023	LV	3	3.6636942611564245
OG0017023	LV	4	3.7124298323778135
OG0017023	LV	10	6.483844836567868
OG0017023	LV	16	8.070779921881938
OG0017023	LV	24	8.020084283732706
OG0018205	LV	0	-0.16732095829360288
OG0018205	LV	2	-0.08859132596621916
OG0018205	LV	3	-0.07074903873720988
OG0018205	LV	4	0.08704570032537924
OG0018205	LV	10	0.7249425681009282
OG0018205	LV	16	0.740944426790355
OG0018205	LV	24	0.296637029300132
OG0004082	LV	0	7.131474435811649
OG0004082	LV	2	8.318406234082737
OG0004082	LV	3	7.563791301605803
OG0004082	LV	4	7.385379362525085
OG0004082	LV	10	6.614738785536736
OG0004082	LV	16	6.946871662385475
OG0004082	LV	24	6.790445903832791
OG0017022	LV	0	5.680677619646087
OG0017022	LV	2	6.943719530421146
OG0017022	LV	3	7.66375923279425
OG0017022	LV	4	7.332809734187142
OG0017022	LV	10	8.791414785750419
OG0017022	LV	16	8.679254193495295
OG0017022	LV	24	8.740905908597574
OG0017021	LV	0	7.759515092391102
OG0017021	LV	2	8.602052647605953
OG0017021	LV	3	9.30918240406379
OG0017021	LV	4	8.86909375657031
OG0017021	LV	10	9.635857038324932
OG0017021	LV	16	10.03966385368261
OG0017021	LV	24	10.488232524382202
OG0010727	LV	0	11.590284322912423
OG0010727	LV	2	11.87349913216721
OG0010727	LV	3	12.018058978955729
OG0010727	LV	4	12.158877133134732
OG0010727	LV	10	11.113705215685194
OG0010727	LV	16	10.137065319893454
OG0010727	LV	24	9.714362241840998
OG0007447	LV	0	2.324605458140225
OG0007447	LV	2	1.2223139958661837
OG0007447	LV	3	1.0234741328832122
OG0007447	LV	4	3.1930826340153367
OG0007447	LV	10	3.8527940712271382
OG0007447	LV	16	2.3876551147225835
OG0007447	LV	24	3.558520497055506
OG0013761	LV	0	8.812381643165187
OG0013761	LV	2	9.062124470685903
OG0013761	LV	3	8.583146494079369
OG0013761	LV	4	8.614182536569665
OG0013761	LV	10	8.987964486641836
OG0013761	LV	16	9.188761080519463
OG0013761	LV	24	9.348185743202077
OG0010704	LV	0	9.339965176780806
OG0010704	LV	2	9.234858353439384
OG0010704	LV	3	9.17385631106021
OG0010704	LV	4	9.208724107678613
OG0010704	LV	10	9.326832894454043
OG0010704	LV	16	9.588968213494732
OG0010704	LV	24	10.052677593122185
OG0010698	LV	0	9.163514812760841
OG0010698	LV	2	9.142456860292391
OG0010698	LV	3	9.76362266105507
OG0010698	LV	4	9.770566193096897
OG0010698	LV	10	7.195431546394008
OG0010698	LV	16	6.973735657685899
OG0010698	LV	24	7.484434321136753
OG0010697	LV	0	4.8183293044966895
OG0010697	LV	2	6.574768080127101
OG0010697	LV	3	5.310221996487819
OG0010697	LV	4	5.056159980631882
OG0010697	LV	10	7.350108225893589
OG0010697	LV	16	6.911014157526428
OG0010697	LV	24	6.921573100020587
OG0007688	LV	0	9.076131710639403
OG0007688	LV	2	9.249449812276668
OG0007688	LV	3	8.81612332496487
OG0007688	LV	4	8.5008670841528
OG0007688	LV	10	8.59435002880899
OG0007688	LV	16	8.22534906728841
OG0007688	LV	24	8.220520387419702
OG0004075	LV	0	7.101418956872709
OG0004075	LV	2	8.340546494729729
OG0004075	LV	3	9.11995953154182
OG0004075	LV	4	9.277605990959811
OG0004075	LV	10	8.699957030725773
OG0004075	LV	16	7.935091359698123
OG0004075	LV	24	7.916729569860398
OG0005497	LV	0	8.262064399246173
OG0005497	LV	2	7.8915529595053675
OG0005497	LV	3	7.429469837445481
OG0005497	LV	4	7.0418344189133295
OG0005497	LV	10	7.755117705973927
OG0005497	LV	16	7.1288808788335976
OG0005497	LV	24	6.784958116574574
OG0010971	LV	0	9.815099975779336
OG0010971	LV	2	9.565446433571417
OG0010971	LV	3	10.086596169154586
OG0010971	LV	4	10.354086956010804
OG0010971	LV	10	10.317412945071197
OG0010971	LV	16	9.744048002762936
OG0010971	LV	24	9.599917366772946
OG0011224	LV	0	6.841998890015173
OG0011224	LV	2	7.5366842042425315
OG0011224	LV	3	7.188740722544078
OG0011224	LV	4	7.335958308194902
OG0011224	LV	10	5.060647205069391
OG0011224	LV	16	5.934903034326893
OG0011224	LV	24	5.983574335839584
OG0017038	LV	0	3.44185439158702
OG0017038	LV	2	2.6517329757505683
OG0017038	LV	3	2.529907712760248
OG0017038	LV	4	2.8101407989180704
OG0017038	LV	10	6.1662693879361266
OG0017038	LV	16	7.476212913296343
OG0017038	LV	24	8.224452914638542
OG0015759	LV	0	1.5473991980612585
OG0015759	LV	2	1.5674184753401534
OG0015759	LV	3	1.1958425901151333
OG0015759	LV	4	1.4316088119684813
OG0015759	LV	10	1.2567721273440287
OG0015759	LV	16	1.7643831306106244
OG0015759	LV	24	2.795836870675446
OG0013874	LV	0	7.532649471044851
OG0013874	LV	2	8.079873837305101
OG0013874	LV	3	7.822547896255928
OG0013874	LV	4	7.570200178505779
OG0013874	LV	10	6.099286057282993
OG0013874	LV	16	6.2350228994693
OG0013874	LV	24	6.505169488122201
OG0020024	LV	0	5.739667298230652
OG0020024	LV	2	6.909630140462816
OG0020024	LV	3	6.721159874296691
OG0020024	LV	4	6.482798795908586
OG0020024	LV	10	8.450609663497398
OG0020024	LV	16	8.162477021357047
OG0020024	LV	24	8.397250965261147
OG0015762	LV	0	-0.5684627938480461
OG0015762	LV	2	-0.7907537285688587
OG0015762	LV	3	-0.42905778153283514
OG0015762	LV	4	-0.5309292486174649
OG0015762	LV	10	-0.7903318761048432
OG0015762	LV	16	-0.7925548613718115
OG0015762	LV	24	-0.7016971623511868
OG0013179	LV	0	3.842564437776105
OG0013179	LV	2	5.18978854058746
OG0013179	LV	3	4.826918193161561
OG0013179	LV	4	5.206472683092774
OG0013179	LV	10	3.762732106966166
OG0013179	LV	16	4.135007465068188
OG0013179	LV	24	4.85390288456303
OG0003103	LV	0	8.766825111244103
OG0003103	LV	2	9.07835283619867
OG0003103	LV	3	8.916700290067924
OG0003103	LV	4	8.073669278961741
OG0003103	LV	10	8.36631117928595
OG0003103	LV	16	8.509203840468087
OG0003103	LV	24	8.508572854736368
OG0004065	LV	0	3.8307595386422992
OG0004065	LV	2	5.016464576236637
OG0004065	LV	3	4.9919652469987685
OG0004065	LV	4	5.127821930646688
OG0004065	LV	10	5.5189690827668825
OG0004065	LV	16	5.761522215420706
OG0004065	LV	24	5.321537510006931
OG0013865	LV	0	9.944518942737455
OG0013865	LV	2	9.773068545998669
OG0013865	LV	3	9.633984052307484
OG0013865	LV	4	9.410369299983344
OG0013865	LV	10	7.470206980852869
OG0013865	LV	16	8.603111402298923
OG0013865	LV	24	8.553025237198735
OG0010817	LV	0	7.767875514306176
OG0010817	LV	2	8.322225452080028
OG0010817	LV	3	8.725553264546324
OG0010817	LV	4	8.39614090344675
OG0010817	LV	10	8.032638865873526
OG0010817	LV	16	8.41951508229159
OG0010817	LV	24	8.484075640353081
OG0013864	LV	0	1.1932919851848824
OG0013864	LV	2	0.9470647082345599
OG0013864	LV	3	0.6534883649341781
OG0013864	LV	4	0.8183873206018937
OG0013864	LV	10	0.568813373584045
OG0013864	LV	16	0.8913078852792572
OG0013864	LV	24	1.4804818171161365
OG0013437	LV	0	10.255367465923564
OG0013437	LV	2	10.509964013261452
OG0013437	LV	3	10.740594055303605
OG0013437	LV	4	11.082323303384262
OG0013437	LV	10	12.846224212804891
OG0013437	LV	16	13.690782412660944
OG0013437	LV	24	14.20858828990581
OG0003257	LV	0	8.500814916116001
OG0003257	LV	2	8.416665150283338
OG0003257	LV	3	9.023755253603996
OG0003257	LV	4	8.57010814363756
OG0003257	LV	10	11.535456169595912
OG0003257	LV	16	12.35456333642039
OG0003257	LV	24	11.696369989656082
OG0015547	LV	0	10.270723254387844
OG0015547	LV	2	9.609862222130195
OG0015547	LV	3	9.8983051757463425
OG0015547	LV	4	10.113869084597223
OG0015547	LV	10	10.726378371572615
OG0015547	LV	16	10.420720751769032
OG0015547	LV	24	9.860578555279979
OG0013876	LV	0	6.631204030205863
OG0013876	LV	2	7.161084949282022
OG0013876	LV	3	7.201816017405298
OG0013876	LV	4	7.510441123245792
OG0013876	LV	10	7.57834917443154
OG0013876	LV	16	7.200783525504765
OG0013876	LV	24	8.700723348060526
OG0018227	LV	0	4.474475418915464
OG0018227	LV	2	4.44415139379198
OG0018227	LV	3	4.229937193815988
OG0018227	LV	4	4.602693065434818
OG0018227	LV	10	3.157888431675761
OG0018227	LV	16	3.0838153079897705
OG0018227	LV	24	6.176927473905926
OG0010825	LV	0	10.115402030366829
OG0010825	LV	2	8.911308665850294
OG0010825	LV	3	8.409876927780372
OG0010825	LV	4	9.239497538056792
OG0010825	LV	10	9.761767150336055
OG0010825	LV	16	9.633682292900213
OG0010825	LV	24	9.61950591996968
OG0013436	LV	0	7.812434990887005
OG0013436	LV	2	8.04281578449416
OG0013436	LV	3	7.644421464763054
OG0013436	LV	4	7.5082597748589395
OG0013436	LV	10	9.355294090870576
OG0013436	LV	16	9.75106060139366
OG0013436	LV	24	9.737666349372969
OG0013435	LV	0	7.181325601746192
OG0013435	LV	2	8.268493664009426
OG0013435	LV	3	8.213613666818533
OG0013435	LV	4	8.711033746829404
OG0013435	LV	10	9.678549643190422
OG0013435	LV	16	9.833209921907391
OG0013435	LV	24	9.5551517211668
OG0007391	LV	0	10.303720049986046
OG0007391	LV	2	9.67100785029072
OG0007391	LV	3	9.916214749629889
OG0007391	LV	4	9.915788391355814
OG0007391	LV	10	8.696579701114239
OG0007391	LV	16	8.73483285891018
OG0007391	LV	24	8.703227808103266
OG0013434	LV	0	8.073132240521758
OG0013434	LV	2	9.667804372353928
OG0013434	LV	3	9.762235620752687
OG0013434	LV	4	9.954562506273692
OG0013434	LV	10	9.38253143549041
OG0013434	LV	16	9.43070101110114
OG0013434	LV	24	9.595825294211886
OG0013879	LV	0	3.894558586182203
OG0013879	LV	2	4.285948608987563
OG0013879	LV	3	4.404389012313335
OG0013879	LV	4	4.492038456906777
OG0013879	LV	10	7.375773780735193
OG0013879	LV	16	7.655791025181777
OG0013879	LV	24	6.37418449341949
OG0017042	LV	0	0.5446506831530429
OG0017042	LV	2	0.266460579743166
OG0017042	LV	3	0.060534036860508615
OG0017042	LV	4	0.0582622776074666
OG0017042	LV	10	0.7469462383585946
OG0017042	LV	16	0.40226365306279754
OG0017042	LV	24	-0.01246018232887445
OG0015775	LV	0	3.962765877607992
OG0015775	LV	2	4.111175716748397
OG0015775	LV	3	3.901093934838575
OG0015775	LV	4	3.837542729196945
OG0015775	LV	10	6.81834611966622
OG0015775	LV	16	7.165696355172992
OG0015775	LV	24	5.974116599966441
OG0017044	LV	0	-0.4276840719325426
OG0017044	LV	2	-0.5176134781325612
OG0017044	LV	3	-0.5243103821510489
OG0017044	LV	4	-0.638462067723828
OG0017044	LV	10	-0.5124185904337889
OG0017044	LV	16	-0.5446842959895187
OG0017044	LV	24	0.5554985515486672
OG0010831	LV	0	6.922960514785565
OG0010831	LV	2	6.417341404019429
OG0010831	LV	3	5.941753131009652
OG0010831	LV	4	6.048076698249814
OG0010831	LV	10	10.905463369393047
OG0010831	LV	16	10.837977873131075
OG0010831	LV	24	10.645094055399808
OG0015705	LV	0	-0.7823445108718051
OG0015705	LV	2	-0.8059798816237872
OG0015705	LV	3	-1.0125085338462032
OG0015705	LV	4	-1.0061792349322567
OG0015705	LV	10	-0.8412129309596277
OG0015705	LV	16	-0.621474466257559
OG0015705	LV	24	-0.2682115894748413
OG0015811	LV	0	6.391595671858071
OG0015811	LV	2	6.531322945009413
OG0015811	LV	3	7.842055305950593
OG0015811	LV	4	5.90584453162193
