Orthogroup	H_tub.longestprot
OG0000011	HTU_39427
OG0000011	HTU_39376
OG0000011	HTU_39423
OG0000011	HTU_39374
OG0000012	HTU_38725
OG0000012	HTU_38726
OG0000012	HTU_20523
OG0000012	HTU_17457
OG0000012	HTU_17483
OG0000012	HTU_38422
OG0000013	HTU_168
OG0000013	HTU_39018
OG0000013	HTU_5915
OG0000015	HTU_11354
OG0000015	HTU_11348
OG0000015	HTU_11352
OG0000015	HTU_11347
OG0000015	HTU_11539
OG0000016	HTU_2515
OG0000016	HTU_22675
OG0000016	HTU_3480
OG0000016	HTU_3611
OG0000017	HTU_21887
OG0000017	HTU_1563
OG0000017	HTU_20519
OG0000019	HTU_27653
OG0000019	HTU_20854
OG0000019	HTU_20822
OG0000019	HTU_19621
OG0000019	HTU_30598
OG0000019	HTU_37400
OG0000019	HTU_37370
OG0000019	HTU_30689
OG0000019	HTU_37361
OG0000019	HTU_21317
OG0000019	HTU_29439
OG0000020	HTU_7323
OG0000020	HTU_7267
OG0000020	HTU_7367
OG0000020	HTU_7265
OG0000020	HTU_7368
OG0000022	HTU_35419
OG0000022	HTU_35300
OG0000022	HTU_35602
OG0000022	HTU_16905
OG0000022	HTU_15499
OG0000022	HTU_15503
OG0000022	HTU_15501
OG0000023	HTU_3170
OG0000023	HTU_9214
OG0000024	HTU_6088
OG0000024	HTU_20946
OG0000024	HTU_20917
OG0000024	HTU_20945
OG0000024	HTU_588
OG0000024	HTU_589
OG0000024	HTU_590
OG0000024	HTU_587
OG0000024	HTU_585
OG0000024	HTU_608
OG0000024	HTU_3874
OG0000025	HTU_36543
OG0000025	HTU_36540
OG0000025	HTU_36544
OG0000025	HTU_11569
OG0000025	HTU_11556
OG0000025	HTU_36538
OG0000025	HTU_36560
OG0000025	HTU_36535
OG0000025	HTU_38685
OG0000025	HTU_11104
OG0000025	HTU_11118
OG0000026	HTU_16940
OG0000027	HTU_37419
OG0000027	HTU_37369
OG0000027	HTU_37404
OG0000027	HTU_37414
OG0000027	HTU_37399
OG0000027	HTU_37394
OG0000027	HTU_37379
OG0000027	HTU_37424
OG0000027	HTU_37409
OG0000027	HTU_37360
OG0000027	HTU_37439
OG0000027	HTU_37434
OG0000027	HTU_37429
OG0000027	HTU_37389
OG0000027	HTU_37355
OG0000027	HTU_37384
OG0000027	HTU_19558
OG0000027	HTU_3717
OG0000027	HTU_2774
OG0000027	HTU_23078
OG0000027	HTU_27631
OG0000027	HTU_34243
OG0000027	HTU_1854
OG0000027	HTU_32266
OG0000028	HTU_5043
OG0000028	HTU_34242
OG0000028	HTU_19238
OG0000028	HTU_3716
OG0000028	HTU_28197
OG0000028	HTU_37411
OG0000028	HTU_37381
OG0000028	HTU_37366
OG0000028	HTU_37416
OG0000028	HTU_37406
OG0000028	HTU_37347
OG0000028	HTU_37376
OG0000028	HTU_37350
OG0000028	HTU_37431
OG0000028	HTU_37362
OG0000028	HTU_37386
OG0000028	HTU_37426
OG0000028	HTU_37436
OG0000028	HTU_37401
OG0000028	HTU_37421
OG0000028	HTU_37357
OG0000028	HTU_37371
OG0000028	HTU_37391
OG0000028	HTU_37396
OG0000029	HTU_16354
OG0000029	HTU_1500
OG0000030	HTU_31988
OG0000031	HTU_35617
OG0000031	HTU_2493
OG0000032	HTU_14888
OG0000033	HTU_21568
OG0000033	HTU_38198
OG0000033	HTU_33292
OG0000033	HTU_21581
OG0000033	HTU_14160
OG0000033	HTU_30627
OG0000033	HTU_7129
OG0000033	HTU_37704
OG0000033	HTU_21876
OG0000033	HTU_28246
OG0000033	HTU_40167
OG0000033	HTU_37625
OG0000033	HTU_36478
OG0000033	HTU_30855
OG0000033	HTU_26796
OG0000033	HTU_11455
OG0000033	HTU_16476
OG0000033	HTU_16939
OG0000033	HTU_38621
OG0000033	HTU_19605
OG0000033	HTU_18719
OG0000033	HTU_10128
OG0000033	HTU_36467
OG0000033	HTU_36476
OG0000033	HTU_20244
OG0000033	HTU_5770
OG0000033	HTU_32863
OG0000034	HTU_39505
OG0000034	HTU_39534
OG0000034	HTU_36948
OG0000035	HTU_9325
OG0000035	HTU_41443
OG0000035	HTU_41441
OG0000035	HTU_7726
OG0000035	HTU_7732
OG0000035	HTU_7731
OG0000035	HTU_7729
OG0000035	HTU_7725
OG0000035	HTU_7721
OG0000035	HTU_7724
OG0000035	HTU_7723
OG0000035	HTU_7722
OG0000036	HTU_37478
OG0000036	HTU_37486
OG0000036	HTU_13292
OG0000036	HTU_36193
OG0000036	HTU_36181
OG0000036	HTU_40294
OG0000037	HTU_7397
OG0000037	HTU_33665
OG0000037	HTU_399
OG0000037	HTU_4309
OG0000037	HTU_25006
OG0000037	HTU_18311
OG0000037	HTU_12395
OG0000037	HTU_12430
OG0000037	HTU_15534
OG0000037	HTU_20618
OG0000038	HTU_39977
OG0000038	HTU_40117
OG0000038	HTU_40105
OG0000038	HTU_40071
OG0000038	HTU_39981
OG0000038	HTU_40002
OG0000038	HTU_40078
OG0000038	HTU_17758
OG0000038	HTU_10846
OG0000038	HTU_40823
OG0000038	HTU_3016
OG0000038	HTU_8660
OG0000038	HTU_20717
OG0000038	HTU_20439
OG0000038	HTU_20273
OG0000038	HTU_24847
OG0000038	HTU_20712
OG0000040	HTU_29804
OG0000040	HTU_5061
OG0000040	HTU_5087
OG0000040	HTU_5066
OG0000040	HTU_5064
OG0000040	HTU_5085
OG0000040	HTU_5086
OG0000040	HTU_5065
OG0000040	HTU_5060
OG0000040	HTU_3825
OG0000040	HTU_5063
OG0000040	HTU_5084
OG0000040	HTU_10492
OG0000040	HTU_10490
OG0000040	HTU_29806
OG0000040	HTU_29805
OG0000043	HTU_37433
OG0000043	HTU_37368
OG0000043	HTU_37388
OG0000043	HTU_37428
OG0000043	HTU_37378
OG0000043	HTU_37438
OG0000043	HTU_37413
OG0000043	HTU_23456
OG0000044	HTU_39830
OG0000044	HTU_39773
OG0000044	HTU_39699
OG0000044	HTU_39710
OG0000044	HTU_39631
OG0000044	HTU_39866
OG0000044	HTU_39792
OG0000044	HTU_39641
OG0000044	HTU_39620
OG0000044	HTU_39652
OG0000044	HTU_39615
OG0000044	HTU_39654
OG0000044	HTU_39673
OG0000044	HTU_39595
OG0000044	HTU_39602
OG0000044	HTU_39516
OG0000044	HTU_39492
OG0000044	HTU_39494
OG0000044	HTU_39566
OG0000044	HTU_39509
OG0000044	HTU_39552
OG0000044	HTU_39664
OG0000044	HTU_39584
OG0000046	HTU_11633
OG0000046	HTU_11640
OG0000046	HTU_11631
OG0000046	HTU_11643
OG0000046	HTU_11632
OG0000046	HTU_11638
OG0000046	HTU_11636
OG0000046	HTU_11635
OG0000046	HTU_11634
OG0000046	HTU_11625
OG0000046	HTU_11630
OG0000046	HTU_11637
OG0000046	HTU_11626
OG0000046	HTU_11628
OG0000046	HTU_11627
OG0000046	HTU_11645
OG0000046	HTU_11644
OG0000048	HTU_5726
OG0000048	HTU_37341
OG0000048	HTU_2262
OG0000048	HTU_37422
OG0000048	HTU_37417
OG0000048	HTU_37367
OG0000048	HTU_37353
OG0000048	HTU_37387
OG0000048	HTU_37412
OG0000048	HTU_37363
OG0000048	HTU_37402
OG0000048	HTU_37382
OG0000048	HTU_37372
OG0000048	HTU_37392
OG0000048	HTU_37427
OG0000048	HTU_5728
OG0000048	HTU_37344
OG0000048	HTU_37407
OG0000048	HTU_37358
OG0000048	HTU_37432
OG0000048	HTU_37397
OG0000048	HTU_37377
OG0000048	HTU_37437
OG0000048	HTU_37442
OG0000049	HTU_13509
OG0000049	HTU_13508
OG0000049	HTU_7869
OG0000049	HTU_15385
OG0000049	HTU_20697
OG0000049	HTU_4663
OG0000049	HTU_36440
OG0000049	HTU_16463
OG0000049	HTU_7868
OG0000049	HTU_7874
OG0000049	HTU_7866
OG0000049	HTU_7872
OG0000050	HTU_35262
OG0000050	HTU_38850
OG0000051	HTU_22426
OG0000052	HTU_30323
OG0000053	HTU_11466
OG0000054	HTU_3780
OG0000054	HTU_1200
OG0000054	HTU_1420
OG0000054	HTU_14630
OG0000054	HTU_14622
OG0000054	HTU_27555
OG0000054	HTU_25031
OG0000054	HTU_25041
OG0000054	HTU_22383
OG0000054	HTU_2033
OG0000054	HTU_1908
OG0000054	HTU_19278
OG0000054	HTU_19078
OG0000054	HTU_18416
OG0000054	HTU_4374
OG0000054	HTU_30745
OG0000054	HTU_23183
OG0000054	HTU_26589
OG0000055	HTU_32339
OG0000056	HTU_20993
OG0000056	HTU_41161
OG0000056	HTU_41155
OG0000056	HTU_40913
OG0000056	HTU_21641
OG0000057	HTU_16634
OG0000057	HTU_16624
OG0000057	HTU_10104
OG0000057	HTU_16633
OG0000057	HTU_16625
OG0000057	HTU_10072
OG0000057	HTU_10103
OG0000057	HTU_10100
OG0000057	HTU_10073
OG0000057	HTU_10070
OG0000057	HTU_16636
OG0000059	HTU_6730
OG0000059	HTU_36983
OG0000059	HTU_41738
OG0000059	HTU_23541
OG0000059	HTU_1735
OG0000059	HTU_31830
OG0000059	HTU_6729
OG0000059	HTU_31857
OG0000060	HTU_38878
OG0000060	HTU_22094
OG0000060	HTU_22095
OG0000060	HTU_28453
OG0000060	HTU_24223
OG0000061	HTU_39945
OG0000061	HTU_39901
OG0000061	HTU_39933
OG0000061	HTU_39873
OG0000061	HTU_39913
OG0000061	HTU_39910
OG0000062	HTU_30506
OG0000062	HTU_40233
OG0000062	HTU_35942
OG0000062	HTU_35728
OG0000064	HTU_26972
OG0000064	HTU_36470
OG0000064	HTU_36460
OG0000064	HTU_12307
OG0000064	HTU_12305
OG0000064	HTU_22052
OG0000064	HTU_37787
OG0000064	HTU_36462
OG0000065	HTU_20259
OG0000066	HTU_22061
OG0000066	HTU_9232
OG0000066	HTU_9277
OG0000066	HTU_9257
OG0000066	HTU_39135
OG0000066	HTU_39207
OG0000066	HTU_39136
OG0000066	HTU_37798
OG0000067	HTU_13159
OG0000067	HTU_7066
OG0000067	HTU_7008
OG0000067	HTU_7064
OG0000067	HTU_41547
OG0000067	HTU_41549
OG0000071	HTU_1470
OG0000071	HTU_6311
OG0000071	HTU_32757
OG0000071	HTU_26527
OG0000071	HTU_39236
OG0000071	HTU_14471
OG0000072	HTU_15986
OG0000072	HTU_15985
OG0000072	HTU_6376
OG0000074	HTU_1872
OG0000074	HTU_1877
OG0000074	HTU_19678
OG0000074	HTU_14337
OG0000074	HTU_14347
OG0000074	HTU_19040
OG0000074	HTU_41583
OG0000074	HTU_41584
OG0000076	HTU_16241
OG0000076	HTU_14995
OG0000076	HTU_14994
OG0000077	HTU_7254
OG0000077	HTU_7248
OG0000077	HTU_40742
OG0000077	HTU_40820
OG0000077	HTU_40837
OG0000077	HTU_41052
OG0000077	HTU_37833
OG0000077	HTU_37868
OG0000077	HTU_7258
OG0000077	HTU_7082
OG0000077	HTU_7024
OG0000077	HTU_24090
OG0000078	HTU_8010
OG0000079	HTU_2614
OG0000080	HTU_135
OG0000080	HTU_85
OG0000080	HTU_12033
OG0000080	HTU_12041
OG0000080	HTU_12045
OG0000080	HTU_12289
OG0000080	HTU_12213
OG0000080	HTU_12286
OG0000080	HTU_12274
OG0000080	HTU_12212
OG0000081	HTU_39344
OG0000081	HTU_39341
OG0000081	HTU_2939
OG0000081	HTU_2941
OG0000082	HTU_39355
OG0000082	HTU_10880
OG0000084	HTU_3410
OG0000084	HTU_25227
OG0000084	HTU_136
OG0000085	HTU_12067
OG0000085	HTU_12053
OG0000086	HTU_29001
OG0000086	HTU_33393
OG0000086	HTU_29107
OG0000086	HTU_29000
OG0000086	HTU_31583
OG0000086	HTU_26538
OG0000086	HTU_26521
OG0000086	HTU_11721
OG0000086	HTU_12172
OG0000086	HTU_10015
OG0000086	HTU_10027
OG0000086	HTU_10035
OG0000086	HTU_10021
OG0000086	HTU_11726
OG0000086	HTU_11730
OG0000086	HTU_11729
OG0000086	HTU_11664
OG0000086	HTU_26522
OG0000086	HTU_11880
OG0000087	HTU_18443
OG0000087	HTU_18446
OG0000087	HTU_18398
OG0000087	HTU_18401
OG0000088	HTU_10560
OG0000088	HTU_35271
OG0000088	HTU_35248
OG0000088	HTU_35258
OG0000088	HTU_35211
OG0000089	HTU_21569
OG0000089	HTU_21556
OG0000089	HTU_21701
OG0000089	HTU_21681
OG0000089	HTU_21691
OG0000089	HTU_21693
OG0000089	HTU_21684
OG0000089	HTU_21680
OG0000089	HTU_21692
OG0000089	HTU_21694
OG0000089	HTU_21690
OG0000089	HTU_21696
OG0000089	HTU_21698
OG0000089	HTU_21697
OG0000089	HTU_21700
OG0000089	HTU_21699
OG0000089	HTU_21685
OG0000089	HTU_21689
OG0000089	HTU_21688
OG0000089	HTU_21705
OG0000089	HTU_21712
OG0000089	HTU_21715
OG0000089	HTU_21711
OG0000089	HTU_21714
OG0000089	HTU_21713
OG0000089	HTU_21710
OG0000089	HTU_21709
OG0000089	HTU_21708
OG0000089	HTU_21707
OG0000089	HTU_21706
OG0000089	HTU_21704
OG0000089	HTU_21702
OG0000089	HTU_21703
OG0000089	HTU_21679
OG0000089	HTU_21695
OG0000089	HTU_21683
OG0000089	HTU_21682
OG0000089	HTU_28872
OG0000089	HTU_26152
OG0000090	HTU_5860
OG0000091	HTU_11404
OG0000091	HTU_11387
OG0000091	HTU_11385
OG0000091	HTU_11407
OG0000091	HTU_11405
OG0000091	HTU_11410
OG0000091	HTU_11408
OG0000092	HTU_35570
OG0000093	HTU_38317
OG0000094	HTU_38016
OG0000095	HTU_3658
OG0000095	HTU_3670
OG0000095	HTU_3683
OG0000095	HTU_3676
OG0000095	HTU_3664
OG0000095	HTU_3674
OG0000095	HTU_3673
OG0000095	HTU_3667
OG0000095	HTU_3662
OG0000095	HTU_3675
OG0000096	HTU_16465
OG0000096	HTU_16467
OG0000096	HTU_16271
OG0000096	HTU_16468
OG0000096	HTU_16270
OG0000097	HTU_37196
OG0000097	HTU_37251
OG0000097	HTU_22834
OG0000097	HTU_22638
OG0000098	HTU_28041
OG0000098	HTU_1553
OG0000099	HTU_25011
OG0000099	HTU_40869
OG0000099	HTU_40870
OG0000099	HTU_5393
OG0000099	HTU_5390
OG0000100	HTU_2088
OG0000100	HTU_2060
OG0000100	HTU_2070
OG0000100	HTU_2095
OG0000100	HTU_2094
OG0000103	HTU_9366
OG0000103	HTU_38939
OG0000104	HTU_24312
OG0000104	HTU_22181
OG0000104	HTU_24316
OG0000104	HTU_24309
OG0000104	HTU_24224
OG0000105	HTU_24166
OG0000105	HTU_26752
OG0000105	HTU_20720
OG0000105	HTU_34021
OG0000105	HTU_21687
OG0000106	HTU_21391
OG0000106	HTU_21410
OG0000106	HTU_21376
OG0000106	HTU_21393
OG0000106	HTU_21369
OG0000107	HTU_31252
OG0000107	HTU_31253
OG0000107	HTU_26010
OG0000107	HTU_41095
OG0000107	HTU_23170
OG0000107	HTU_23177
OG0000107	HTU_17131
OG0000107	HTU_17094
OG0000107	HTU_20103
OG0000107	HTU_37323
OG0000107	HTU_6129
OG0000107	HTU_27938
OG0000107	HTU_27955
OG0000108	HTU_4724
OG0000108	HTU_37897
OG0000108	HTU_23284
OG0000108	HTU_23281
OG0000108	HTU_4725
OG0000109	HTU_4428
OG0000109	HTU_2786
OG0000109	HTU_37613
OG0000109	HTU_2
OG0000109	HTU_2321
OG0000110	HTU_34489
OG0000110	HTU_1389
OG0000110	HTU_1381
OG0000110	HTU_171
OG0000110	HTU_144
OG0000110	HTU_35454
OG0000110	HTU_35462
OG0000110	HTU_38316
OG0000110	HTU_35444
OG0000110	HTU_38315
OG0000110	HTU_32296
OG0000112	HTU_6830
OG0000113	HTU_37558
OG0000113	HTU_37556
OG0000113	HTU_37560
OG0000114	HTU_31226
OG0000114	HTU_14631
OG0000114	HTU_14623
OG0000114	HTU_27682
OG0000115	HTU_23971
OG0000115	HTU_37830
OG0000116	HTU_m16746
OG0000116	HTU_16712
OG0000116	HTU_16729
OG0000116	HTU_6468
OG0000116	HTU_21734
OG0000116	HTU_13276
OG0000116	HTU_22916
OG0000116	HTU_40091
OG0000116	HTU_20848
OG0000117	HTU_39056
OG0000117	HTU_21175
OG0000117	HTU_21152
OG0000117	HTU_21148
OG0000119	HTU_4871
OG0000119	HTU_24468
OG0000119	HTU_23818
OG0000119	HTU_7504
OG0000119	HTU_15022
OG0000119	HTU_21788
OG0000119	HTU_29168
OG0000119	HTU_29162
OG0000119	HTU_10155
OG0000119	HTU_5513
OG0000119	HTU_187
OG0000119	HTU_1791
OG0000119	HTU_38817
OG0000119	HTU_21336
OG0000119	HTU_14896
OG0000119	HTU_21384
OG0000119	HTU_25392
OG0000119	HTU_15837
OG0000119	HTU_15801
OG0000119	HTU_1319
OG0000119	HTU_22752
OG0000119	HTU_35991
OG0000119	HTU_38239
OG0000119	HTU_3271
OG0000119	HTU_3294
OG0000119	HTU_38254
OG0000119	HTU_38942
OG0000119	HTU_16775
OG0000119	HTU_16003
OG0000119	HTU_4110
OG0000119	HTU_906
OG0000119	HTU_41119
OG0000119	HTU_30936
OG0000119	HTU_38360
OG0000119	HTU_38388
OG0000119	HTU_38739
OG0000119	HTU_38500
OG0000119	HTU_3040
OG0000119	HTU_15836
OG0000119	HTU_4844
OG0000119	HTU_22669
OG0000119	HTU_33771
OG0000119	HTU_17076
OG0000119	HTU_7465
OG0000119	HTU_16963
OG0000119	HTU_11780
OG0000119	HTU_16487
OG0000119	HTU_39938
OG0000119	HTU_2276
OG0000119	HTU_2292
OG0000119	HTU_21789
OG0000121	HTU_28710
OG0000122	HTU_18792
OG0000122	HTU_34371
OG0000122	HTU_3894
OG0000124	HTU_33742
OG0000124	HTU_15530
OG0000124	HTU_24023
OG0000125	HTU_2449
OG0000126	HTU_5526
OG0000126	HTU_5974
OG0000126	HTU_38590
OG0000127	HTU_10951
OG0000128	HTU_41675
OG0000128	HTU_41667
OG0000128	HTU_41691
OG0000128	HTU_41683
OG0000128	HTU_41702
OG0000128	HTU_41659
OG0000129	HTU_31504
OG0000129	HTU_31503
OG0000129	HTU_23305
OG0000129	HTU_23296
OG0000129	HTU_23302
OG0000129	HTU_23298
OG0000129	HTU_23300
OG0000129	HTU_23293
OG0000129	HTU_23303
OG0000129	HTU_23294
OG0000130	HTU_31611
OG0000130	HTU_31612
OG0000130	HTU_16469
OG0000130	HTU_21672
OG0000130	HTU_16907
OG0000130	HTU_16928
OG0000130	HTU_16908
OG0000130	HTU_16929
OG0000130	HTU_16844
OG0000130	HTU_9023
OG0000130	HTU_9027
OG0000130	HTU_7652
OG0000130	HTU_7653
OG0000130	HTU_7650
OG0000130	HTU_9022
OG0000130	HTU_7506
OG0000131	HTU_593
OG0000131	HTU_18834
OG0000131	HTU_31556
OG0000131	HTU_18836
OG0000132	HTU_5807
OG0000132	HTU_5846
OG0000132	HTU_19256
OG0000133	HTU_25488
OG0000133	HTU_25487
OG0000133	HTU_18746
OG0000133	HTU_29345
OG0000133	HTU_4402
OG0000134	HTU_13532
OG0000134	HTU_35356
OG0000134	HTU_6097
OG0000134	HTU_6100
OG0000135	HTU_5858
OG0000136	HTU_88
OG0000136	HTU_46
OG0000136	HTU_25333
OG0000136	HTU_26343
OG0000136	HTU_28233
OG0000136	HTU_37295
OG0000136	HTU_19591
OG0000136	HTU_19587
OG0000136	HTU_11749
OG0000136	HTU_13285
OG0000136	HTU_40280
OG0000137	HTU_21025
OG0000137	HTU_21023
OG0000137	HTU_20772
OG0000137	HTU_20775
OG0000138	HTU_4144
OG0000139	HTU_817
OG0000139	HTU_854
OG0000139	HTU_826
OG0000139	HTU_819
OG0000140	HTU_18651
OG0000140	HTU_18649
OG0000140	HTU_18648
OG0000140	HTU_18654
OG0000140	HTU_18652
OG0000140	HTU_18650
OG0000140	HTU_18647
OG0000140	HTU_18653
OG0000140	HTU_18655
OG0000140	HTU_18656
OG0000140	HTU_18663
OG0000140	HTU_18658
OG0000140	HTU_18662
OG0000140	HTU_18659
OG0000140	HTU_18657
OG0000140	HTU_18660
OG0000140	HTU_18661
OG0000140	HTU_5007
OG0000144	HTU_21830
OG0000144	HTU_21845
OG0000144	HTU_16418
OG0000144	HTU_2313
OG0000144	HTU_2303
OG0000144	HTU_21399
OG0000144	HTU_21829
OG0000145	HTU_3176
OG0000145	HTU_3183
OG0000145	HTU_3185
OG0000145	HTU_3216
OG0000145	HTU_3184
OG0000145	HTU_23474
OG0000145	HTU_3215
OG0000145	HTU_2798
OG0000145	HTU_2799
OG0000146	HTU_20912
OG0000147	HTU_38837
OG0000147	HTU_38898
OG0000147	HTU_38841
OG0000147	HTU_33884
OG0000147	HTU_6977
OG0000148	HTU_450
OG0000148	HTU_313
OG0000148	HTU_436
OG0000148	HTU_33631
OG0000148	HTU_31948
OG0000148	HTU_33637
OG0000150	HTU_36860
OG0000150	HTU_22620
OG0000150	HTU_22603
OG0000150	HTU_36863
OG0000150	HTU_36856
OG0000150	HTU_36854
OG0000151	HTU_14258
OG0000151	HTU_24245
OG0000151	HTU_5500
OG0000151	HTU_24476
OG0000151	HTU_866
OG0000151	HTU_11263
OG0000151	HTU_14936
OG0000151	HTU_37180
OG0000151	HTU_39399
OG0000151	HTU_34351
OG0000151	HTU_18842
OG0000151	HTU_19213
OG0000151	HTU_8561
OG0000152	HTU_6642
OG0000152	HTU_6643
OG0000152	HTU_12170
OG0000152	HTU_6746
OG0000154	HTU_26410
OG0000154	HTU_26406
OG0000154	HTU_40504
OG0000154	HTU_26407
OG0000154	HTU_26408
OG0000154	HTU_26409
OG0000155	HTU_40394
OG0000156	HTU_16950
OG0000156	HTU_16956
OG0000156	HTU_16954
OG0000156	HTU_16952
OG0000156	HTU_26269
OG0000156	HTU_16601
OG0000156	HTU_23910
OG0000156	HTU_22642
OG0000157	HTU_39419
OG0000159	HTU_29469
OG0000159	HTU_5987
OG0000159	HTU_19663
OG0000159	HTU_28434
OG0000159	HTU_31690
OG0000159	HTU_19639
OG0000159	HTU_36006
OG0000159	HTU_1324
OG0000159	HTU_41634
OG0000159	HTU_1936
OG0000159	HTU_9088
OG0000159	HTU_1325
OG0000159	HTU_19638
OG0000160	HTU_22826
OG0000160	HTU_20006
OG0000160	HTU_13799
OG0000160	HTU_13964
OG0000161	HTU_6821
OG0000161	HTU_6845
OG0000161	HTU_37517
OG0000161	HTU_37466
OG0000161	HTU_36713
OG0000162	HTU_1020
OG0000162	HTU_1006
OG0000162	HTU_996
OG0000162	HTU_999
OG0000162	HTU_1019
OG0000162	HTU_1016
OG0000162	HTU_1011
OG0000163	HTU_1938
OG0000163	HTU_1935
OG0000163	HTU_1984
OG0000163	HTU_1986
OG0000163	HTU_1985
OG0000163	HTU_1978
OG0000164	HTU_13924
OG0000164	HTU_13932
OG0000164	HTU_40515
OG0000164	HTU_40513
OG0000164	HTU_1806
OG0000165	HTU_13194
OG0000165	HTU_13193
OG0000165	HTU_13200
OG0000165	HTU_20595
OG0000165	HTU_20597
OG0000165	HTU_20637
OG0000165	HTU_20643
OG0000165	HTU_20632
OG0000166	HTU_2709
OG0000166	HTU_2700
OG0000166	HTU_2707
OG0000166	HTU_2694
OG0000166	HTU_2703
OG0000166	HTU_2705
OG0000166	HTU_2701
OG0000166	HTU_2695
OG0000166	HTU_2702
OG0000166	HTU_2704
OG0000166	HTU_2706
OG0000166	HTU_2699
OG0000168	HTU_38907
OG0000169	HTU_1775
OG0000169	HTU_3893
OG0000169	HTU_18524
OG0000169	HTU_39458
OG0000169	HTU_13788
OG0000169	HTU_34871
OG0000169	HTU_7361
OG0000169	HTU_7352
OG0000169	HTU_6104
OG0000171	HTU_3429
OG0000171	HTU_40215
OG0000171	HTU_26332
OG0000171	HTU_3428
OG0000171	HTU_3427
OG0000172	HTU_40025
OG0000172	HTU_40039
OG0000172	HTU_40052
OG0000173	HTU_36619
OG0000173	HTU_2781
OG0000174	HTU_17032
OG0000174	HTU_28547
OG0000174	HTU_17163
OG0000174	HTU_3150
OG0000174	HTU_13613
OG0000174	HTU_14180
OG0000174	HTU_2259
OG0000174	HTU_38236
OG0000174	HTU_2681
OG0000175	HTU_5794
OG0000175	HTU_5840
OG0000176	HTU_27378
OG0000176	HTU_28410
OG0000176	HTU_27880
OG0000176	HTU_27879
OG0000176	HTU_28409
OG0000176	HTU_22625
OG0000177	HTU_33752
OG0000178	HTU_41635
OG0000179	HTU_28858
OG0000179	HTU_28859
OG0000179	HTU_28856
OG0000179	HTU_28855
OG0000180	HTU_m36778
OG0000180	HTU_20248
OG0000180	HTU_28003
OG0000180	HTU_36430
OG0000180	HTU_7707
OG0000180	HTU_3941
OG0000181	HTU_23961
OG0000181	HTU_23965
OG0000181	HTU_23967
OG0000181	HTU_23962
OG0000182	HTU_17018
OG0000182	HTU_17218
OG0000182	HTU_17221
OG0000182	HTU_17015
OG0000185	HTU_12416
OG0000185	HTU_12454
OG0000185	HTU_12464
OG0000185	HTU_12419
OG0000185	HTU_40363
OG0000186	HTU_10117
OG0000186	HTU_17904
OG0000186	HTU_5323
OG0000186	HTU_5410
OG0000186	HTU_13110
OG0000186	HTU_10115
OG0000186	HTU_29409
OG0000186	HTU_13116
OG0000187	HTU_35199
OG0000187	HTU_35189
OG0000187	HTU_36277
OG0000187	HTU_26099
OG0000188	HTU_13821
OG0000188	HTU_13826
OG0000188	HTU_13814
OG0000188	HTU_13817
OG0000188	HTU_13813
OG0000188	HTU_13812
OG0000189	HTU_22487
OG0000189	HTU_30459
OG0000189	HTU_3204
OG0000191	HTU_22835
OG0000192	HTU_6608
OG0000192	HTU_19240
OG0000194	HTU_40274
